seqnames,start,end,width,strand,gene_id
PvP01_12_v1,2035157,2037914,2758,+,PVP01_1249900
PvP01_12_v1,2039035,2040334,1300,-,PVP01_1250000
PvP01_12_v1,2043044,2045197,2154,+,PVP01_1250100
PvP01_12_v1,2049763,2051895,2133,+,PVP01_1250200
PvP01_12_v1,2053509,2054354,846,+,PVP01_1250300
PvP01_12_v1,2054789,2061985,7197,-,PVP01_1250400
PvP01_12_v1,2064164,2067308,3145,+,PVP01_1250500
PvP01_12_v1,2068243,2069610,1368,+,PVP01_1250600
PvP01_12_v1,2069803,2072244,2442,-,PVP01_1250700
PvP01_12_v1,2073402,2074808,1407,+,PVP01_1250800
PvP01_12_v1,2075883,2078308,2426,-,PVP01_1250900
PvP01_12_v1,2082488,2084518,2031,+,PVP01_1251000
PvP01_12_v1,2085226,2090197,4972,-,PVP01_1251100
PvP01_12_v1,2093003,2096755,3753,+,PVP01_1251200
PvP01_12_v1,2099317,2105028,5712,+,PVP01_1251300
PvP01_12_v1,2105913,2109464,3552,-,PVP01_1251400
PvP01_12_v1,2113226,2114277,1052,+,PVP01_1251500
PvP01_12_v1,2115730,2117604,1875,-,PVP01_1251600
PvP01_12_v1,2120731,2122229,1499,-,PVP01_1251700
PvP01_12_v1,2125619,2126508,890,+,PVP01_1251800
PvP01_12_v1,2127970,2130006,2037,+,PVP01_1251900
PvP01_12_v1,2131654,2134620,2967,+,PVP01_1252000
PvP01_12_v1,2136170,2136628,459,+,PVP01_1252100
PvP01_12_v1,2137948,2138517,570,-,PVP01_1252200
PvP01_12_v1,2139573,2140994,1422,-,PVP01_1252300
PvP01_12_v1,2142604,2143308,705,+,PVP01_1252400
PvP01_12_v1,2144457,2144969,513,-,PVP01_1252500
PvP01_12_v1,2146979,2149429,2451,-,PVP01_1252600
PvP01_12_v1,2152503,2155088,2586,-,PVP01_1252700
PvP01_12_v1,2157404,2161591,4188,+,PVP01_1252800
PvP01_12_v1,2162215,2162808,594,-,PVP01_1252900
PvP01_12_v1,2163489,2165297,1809,-,PVP01_1253000
PvP01_12_v1,2166763,2169480,2718,-,PVP01_1253100
PvP01_12_v1,2171047,2173830,2784,+,PVP01_1253200
PvP01_12_v1,2175101,2176573,1473,-,PVP01_1253300
PvP01_12_v1,2179865,2184921,5057,+,PVP01_1253400
PvP01_12_v1,2186007,2189842,3836,+,PVP01_1253500
PvP01_12_v1,2190508,2196066,5559,-,PVP01_1253600
PvP01_12_v1,2196608,2196838,231,-,PVP01_1253700
PvP01_12_v1,2197742,2205060,7319,-,PVP01_1253800
PvP01_12_v1,2205908,2207905,1998,+,PVP01_1253900
PvP01_12_v1,2209047,2211701,2655,+,PVP01_1254000
PvP01_12_v1,2212213,2212902,690,+,PVP01_1254100
PvP01_12_v1,2212986,2214237,1252,-,PVP01_1254200
PvP01_12_v1,2215147,2217543,2397,-,PVP01_1254300
PvP01_12_v1,2218542,2228680,10139,-,PVP01_1254400
PvP01_12_v1,2230940,2232696,1757,+,PVP01_1254500
PvP01_12_v1,2233641,2236382,2742,-,PVP01_1254600
PvP01_12_v1,2239003,2240070,1068,+,PVP01_1254700
PvP01_12_v1,2240317,2241924,1608,-,PVP01_1254800
PvP01_12_v1,2242645,2243730,1086,-,PVP01_1254900
PvP01_12_v1,2244999,2251655,6657,-,PVP01_1255000
PvP01_12_v1,2255047,2258031,2985,+,PVP01_1255100
PvP01_12_v1,2259905,2263088,3184,-,PVP01_1255200
PvP01_12_v1,2267325,2268756,1432,+,PVP01_1255300
PvP01_12_v1,2269996,2272783,2788,+,PVP01_1255400
PvP01_12_v1,2274375,2274857,483,+,PVP01_1255500
PvP01_12_v1,2275523,2279302,3780,-,PVP01_1255600
PvP01_12_v1,2281061,2283550,2490,-,PVP01_1255700
PvP01_12_v1,2288618,2293687,5070,+,PVP01_1255800
PvP01_12_v1,2295092,2297590,2499,-,PVP01_1255900
PvP01_12_v1,2301780,2304149,2370,+,PVP01_1256000
PvP01_12_v1,2304736,2306324,1589,-,PVP01_1256100
PvP01_12_v1,2307321,2308652,1332,+,PVP01_1256200
PvP01_12_v1,2309333,2311951,2619,-,PVP01_1256300
PvP01_12_v1,2312992,2314641,1650,+,PVP01_1256400
PvP01_12_v1,2316319,2322409,6091,+,PVP01_1256500
PvP01_12_v1,2324761,2330494,5734,+,PVP01_1256600
PvP01_12_v1,2331480,2333888,2409,-,PVP01_1256700
PvP01_12_v1,2334101,2334671,571,-,PVP01_1256800
PvP01_12_v1,2336848,2338350,1503,+,PVP01_1256900
PvP01_12_v1,2340182,2342802,2621,-,PVP01_1257000
PvP01_12_v1,2346194,2347267,1074,+,PVP01_1257100
PvP01_12_v1,2347963,2348460,498,-,PVP01_1257200
PvP01_12_v1,2349730,2353143,3414,+,PVP01_1257300
PvP01_12_v1,2354516,2355949,1434,+,PVP01_1257400
PvP01_12_v1,2357656,2360339,2684,-,PVP01_1257500
PvP01_12_v1,2370456,2374771,4316,+,PVP01_1257600
PvP01_12_v1,2375710,2378210,2501,-,PVP01_1257700
PvP01_12_v1,2382703,2383634,932,-,PVP01_1257800
PvP01_12_v1,2386808,2390531,3724,-,PVP01_1257900
PvP01_12_v1,2393374,2394494,1121,+,PVP01_1258000
PvP01_12_v1,2396018,2396617,600,+,PVP01_1258100
PvP01_12_v1,2397835,2398837,1003,+,PVP01_1258200
PvP01_12_v1,2399542,2400507,966,-,PVP01_1258300
PvP01_12_v1,2401759,2402430,672,+,PVP01_1258400
PvP01_12_v1,2405379,2414555,9177,+,PVP01_1258500
PvP01_12_v1,2415648,2418282,2635,+,PVP01_1258600
PvP01_12_v1,2421827,2426353,4527,+,PVP01_1258700
PvP01_12_v1,2427633,2433457,5825,+,PVP01_1258800
PvP01_12_v1,2433812,2434426,615,-,PVP01_1258900
PvP01_12_v1,2435544,2439360,3817,+,PVP01_1259000
PvP01_12_v1,2441482,2446176,4695,+,PVP01_1259100
PvP01_12_v1,2447764,2452905,5142,-,PVP01_1259200
PvP01_12_v1,2455544,2456569,1026,+,PVP01_1259300
PvP01_12_v1,2457705,2458607,903,+,PVP01_1259400
PvP01_12_v1,2458946,2459621,676,-,PVP01_1259500
PvP01_12_v1,2461595,2463148,1554,+,PVP01_1259600
PvP01_12_v1,2463516,2464082,567,-,PVP01_1259700
PvP01_12_v1,2465154,2466906,1753,-,PVP01_1259800
PvP01_12_v1,2467755,2468563,809,+,PVP01_1259900
PvP01_12_v1,2469435,2470920,1486,-,PVP01_1260000
PvP01_12_v1,2473415,2475639,2225,+,PVP01_1260100
PvP01_12_v1,2476407,2477313,907,-,PVP01_1260200
PvP01_12_v1,2478783,2480919,2137,+,PVP01_1260300
PvP01_12_v1,2483484,2484244,761,+,PVP01_1260400
PvP01_12_v1,2485155,2494091,8937,-,PVP01_1260500
PvP01_12_v1,2497956,2499176,1221,+,PVP01_1260600
PvP01_12_v1,2500576,2504070,3495,-,PVP01_1260700
PvP01_12_v1,2506700,2508565,1866,+,PVP01_1260800
PvP01_12_v1,2509731,2512123,2393,+,PVP01_1260900
PvP01_12_v1,2513175,2513290,116,-,PVP01_1261000
PvP01_12_v1,2514922,2518356,3435,-,PVP01_1261100
PvP01_12_v1,2522765,2526616,3852,+,PVP01_1261200
PvP01_12_v1,2528442,2530020,1579,+,PVP01_1261300
PvP01_12_v1,2531620,2534682,3063,-,PVP01_1261400
PvP01_12_v1,2538918,2539373,456,-,PVP01_1261500
PvP01_12_v1,2542000,2544633,2634,+,PVP01_1261600
PvP01_12_v1,2545654,2547617,1964,-,PVP01_1261700
PvP01_12_v1,2548870,2551662,2793,-,PVP01_1261800
PvP01_12_v1,2552831,2555998,3168,+,PVP01_1261900
PvP01_12_v1,2556996,2558222,1227,+,PVP01_1262000
PvP01_12_v1,2558303,2558869,567,-,PVP01_1262100
PvP01_12_v1,2562434,2563909,1476,+,PVP01_1262200
PvP01_12_v1,2565213,2566377,1165,-,PVP01_1262300
PvP01_12_v1,2567164,2567645,482,-,PVP01_1262400
PvP01_12_v1,2569991,2574722,4732,+,PVP01_1262500
PvP01_12_v1,2576163,2577974,1812,-,PVP01_1262600
PvP01_12_v1,2579235,2580564,1330,-,PVP01_1262700
PvP01_12_v1,2582239,2583395,1157,-,PVP01_1262800
PvP01_12_v1,2584052,2606717,22666,+,PVP01_1262900
PvP01_12_v1,2606770,2608018,1249,-,PVP01_1263000
PvP01_12_v1,2608885,2611719,2835,-,PVP01_1263100
PvP01_12_v1,2613140,2614351,1212,+,PVP01_1263200
PvP01_12_v1,2616346,2617571,1226,+,PVP01_1263300
PvP01_12_v1,2618462,2624188,5727,+,PVP01_1263400
PvP01_12_v1,2625460,2627970,2511,+,PVP01_1263500
PvP01_12_v1,2629484,2632366,2883,+,PVP01_1263600
PvP01_12_v1,2632824,2633500,677,-,PVP01_1263700
PvP01_12_v1,2634322,2636348,2027,-,PVP01_1263800
PvP01_12_v1,2638327,2640111,1785,+,PVP01_1263900
PvP01_12_v1,2642004,2645936,3933,+,PVP01_1264000
PvP01_12_v1,2646612,2655671,9060,-,PVP01_1264100
PvP01_12_v1,2657399,2658694,1296,+,PVP01_1264200
PvP01_12_v1,2659331,2666872,7542,-,PVP01_1264300
PvP01_12_v1,2668406,2676695,8290,-,PVP01_1264400
PvP01_12_v1,2679931,2683367,3437,+,PVP01_1264500
PvP01_12_v1,2684319,2692412,8094,-,PVP01_1264600
PvP01_12_v1,2695815,2697349,1535,+,PVP01_1264700
PvP01_12_v1,2698363,2701386,3024,+,PVP01_1264800
PvP01_12_v1,2702621,2703740,1120,+,PVP01_1264900
PvP01_12_v1,2704793,2705612,820,+,PVP01_1265000
PvP01_12_v1,2706042,2706245,204,-,PVP01_1265100
PvP01_12_v1,2707021,2708119,1099,+,PVP01_1265200
PvP01_12_v1,2709003,2710454,1452,-,PVP01_1265300
PvP01_12_v1,2714195,2715994,1800,+,PVP01_1265400
PvP01_12_v1,2716951,2719025,2075,+,PVP01_1265500
PvP01_12_v1,2719803,2721311,1509,-,PVP01_1265600
PvP01_12_v1,2723739,2731820,8082,-,PVP01_1265700
PvP01_12_v1,2734746,2735991,1246,-,PVP01_1265800
PvP01_12_v1,2741443,2742171,729,+,PVP01_1265900
PvP01_12_v1,2744248,2746017,1770,+,PVP01_1266000
PvP01_12_v1,2746338,2747897,1560,-,PVP01_1266100
PvP01_12_v1,2749086,2751014,1929,-,PVP01_1266200
PvP01_12_v1,2754420,2756711,2292,+,PVP01_1266300
PvP01_12_v1,2757024,2761193,4170,-,PVP01_1266400
PvP01_12_v1,2762537,2764063,1527,-,PVP01_1266500
PvP01_12_v1,2767345,2771131,3787,+,PVP01_1266600
PvP01_12_v1,2771727,2779712,7986,-,PVP01_1266700
PvP01_12_v1,2777224,2779712,2489,-,PVP01_1266800
PvP01_12_v1,2782789,2786121,3333,+,PVP01_1266900
PvP01_12_v1,2788536,2795166,6631,+,PVP01_1267000
PvP01_12_v1,2795835,2796685,851,-,PVP01_1267100
PvP01_12_v1,2800323,2801240,918,-,PVP01_1267200
PvP01_12_v1,2804937,2806866,1930,+,PVP01_1267300
PvP01_12_v1,2807996,2808538,543,+,PVP01_1267400
PvP01_12_v1,2809781,2813512,3732,-,PVP01_1267500
PvP01_12_v1,2820447,2821520,1074,+,PVP01_1267600
PvP01_12_v1,2822947,2828333,5387,-,PVP01_1267700
PvP01_12_v1,2830291,2834689,4399,-,PVP01_1267800
PvP01_12_v1,2835398,2843770,8373,-,PVP01_1267900
PvP01_12_v1,2845472,2846611,1140,-,PVP01_1268000
PvP01_12_v1,2848052,2848639,588,-,PVP01_1268100
PvP01_12_v1,2850909,2856055,5147,-,PVP01_1268200
PvP01_12_v1,2858330,2862430,4101,-,PVP01_1268300
PvP01_12_v1,2863675,2864508,834,-,PVP01_1268400
PvP01_12_v1,2866293,2869097,2805,+,PVP01_1268500
PvP01_12_v1,2869682,2877467,7786,-,PVP01_1268600
PvP01_12_v1,2880869,2880942,74,-,PVP01_1268700
PvP01_12_v1,2882327,2882416,90,+,PVP01_1268800
PvP01_12_v1,2885427,2887222,1796,+,PVP01_1268900
PvP01_12_v1,2888288,2888865,578,+,PVP01_1269000
PvP01_12_v1,2889084,2902506,13423,-,PVP01_1269100
PvP01_12_v1,2904730,2907337,2608,+,PVP01_1269200
PvP01_12_v1,2908066,2918666,10601,+,PVP01_1269300
PvP01_12_v1,2919119,2921002,1884,-,PVP01_1269400
PvP01_12_v1,2923518,2925533,2016,+,PVP01_1269500
PvP01_12_v1,2926055,2928596,2542,-,PVP01_1269600
PvP01_12_v1,2930328,2931567,1240,+,PVP01_1269700
PvP01_12_v1,2936004,2937029,1026,+,PVP01_1269800
PvP01_12_v1,2939235,2939624,390,+,PVP01_1269900
PvP01_12_v1,2940069,2944226,4158,+,PVP01_1270000
PvP01_12_v1,2945067,2947853,2787,+,PVP01_1270100
PvP01_12_v1,2948943,2949632,690,+,PVP01_1270200
PvP01_12_v1,2950237,2966968,16732,-,PVP01_1270300
PvP01_12_v1,2970082,2974962,4881,+,PVP01_1270400
PvP01_12_v1,2976370,2978661,2292,-,PVP01_1270500
PvP01_12_v1,2982189,2983709,1521,+,PVP01_1270600
PvP01_12_v1,2986799,2988087,1289,+,PVP01_1270700
PvP01_12_v1,2991335,2993056,1722,+,PVP01_1270800
PvP01_12_v1,2996079,2996585,507,-,PVP01_1270900
PvP01_12_v1,3000383,3000910,528,+,PVP01_1271000
PvP01_12_v1,3002905,3006282,3378,-,PVP01_1271100
PvP01_12_v1,3009144,3010051,908,-,PVP01_1271200
PvP01_12_v1,3014790,3016631,1842,+,PVP01_1271300
PvP01_12_v1,3018951,3020790,1840,-,PVP01_1271400
PvP01_12_v1,3026482,3028218,1737,+,PVP01_1271500
PvP01_12_v1,3031293,3033932,2640,-,PVP01_1271600
PvP01_12_v1,3038403,3040316,1914,+,PVP01_1271700
PvP01_12_v1,3042306,3043580,1275,-,PVP01_1271800
PvP01_12_v1,3047145,3048700,1556,+,PVP01_1271900
PvP01_12_v1,3053983,3057077,3095,+,PVP01_1272000
PvP01_12_v1,3058490,3059675,1186,-,PVP01_1272100
PvP01_12_v1,3063217,3064502,1286,+,PVP01_1272200
PvP01_12_v1,3066359,3067683,1325,+,PVP01_1272300
PvP01_12_v1,3071192,3072580,1389,+,PVP01_1272400
PvP01_12_v1,3076515,3077844,1330,+,PVP01_1272500
PvP01_12_v1,3080579,3083413,2835,-,PVP01_1272600
PvP01_12_v1,3088123,3089002,880,+,PVP01_1272700
PvP01_12_v1,3091527,3092504,978,+,PVP01_1272800
PvP01_12_v1,3095699,3096667,969,+,PVP01_1272900
PvP01_12_v1,3099590,3100508,919,+,PVP01_1273000
PvP01_12_v1,3106669,3108430,1762,+,PVP01_1273100
PvP01_12_v1,3110193,3111097,905,+,PVP01_1273200
PvP01_12_v1,3115586,3116397,812,+,PVP01_1273300
PvP01_12_v1,3119289,3120182,894,+,PVP01_1273400
PvP01_12_v1,3121014,3121885,872,+,PVP01_1273500
PvP01_12_v1,3125490,3126460,971,+,PVP01_1273600
PvP01_12_v1,3129888,3130797,910,+,PVP01_1273700
PvP01_12_v1,3133635,3134255,621,+,PVP01_1273800
PvP01_12_v1,3136624,3138115,1492,-,PVP01_1273900
PvP01_12_v1,3140841,3142408,1568,-,PVP01_1274000
PvP01_12_v1,3144434,3145255,822,-,PVP01_1274100
PvP01_12_v1,3146490,3147495,1006,-,PVP01_1274200
PvP01_12_v1,3150175,3151469,1295,-,PVP01_1274300
PvP01_12_v1,3154495,3155943,1449,-,PVP01_1274400
PvP01_12_v1,3161514,3162441,928,+,PVP01_1274500
PvP01_12_v1,3165117,3166097,981,+,PVP01_1274600
PvP01_12_v1,3167610,3168848,1239,-,PVP01_1274700
PvP01_12_v1,3172566,3173891,1326,-,PVP01_1274800
PvP01_12_v1,3177606,3179176,1571,-,PVP01_1274900
PvP01_13_v1,4952,6169,1218,-,PVP01_1300100
PvP01_13_v1,8660,9851,1192,-,PVP01_1300200
PvP01_13_v1,13056,13875,820,-,PVP01_1300300
PvP01_13_v1,17036,18083,1048,-,PVP01_1300400
PvP01_13_v1,20462,21696,1235,-,PVP01_1300500
PvP01_13_v1,31856,32209,354,+,PVP01_1300600
PvP01_13_v1,34192,35608,1417,-,PVP01_1300700
PvP01_13_v1,37715,39178,1464,+,PVP01_1300800
PvP01_13_v1,41061,41951,891,-,PVP01_1300900
PvP01_13_v1,43697,44992,1296,-,PVP01_1301000
PvP01_13_v1,46777,47412,636,-,PVP01_1301100
PvP01_13_v1,48693,49870,1178,-,PVP01_1301200
PvP01_13_v1,50765,54538,3774,-,PVP01_1301300
PvP01_13_v1,56021,58293,2273,+,PVP01_1301400
PvP01_13_v1,59045,60016,972,-,PVP01_1301500
PvP01_13_v1,62306,84381,22076,+,PVP01_1301600
PvP01_13_v1,84447,86136,1690,-,PVP01_1301700
PvP01_13_v1,87476,90595,3120,-,PVP01_1301800
PvP01_13_v1,93179,100182,7004,-,PVP01_1301900
PvP01_13_v1,103293,105174,1882,+,PVP01_1302000
PvP01_13_v1,106181,106800,620,+,PVP01_1302100
PvP01_13_v1,109007,109330,324,-,PVP01_1302200
PvP01_13_v1,114829,118317,3489,+,PVP01_1302300
PvP01_13_v1,118922,119762,841,-,PVP01_1302400
PvP01_13_v1,120642,121218,577,+,PVP01_1302500
PvP01_13_v1,121737,124154,2418,-,PVP01_1302600
PvP01_13_v1,125049,127895,2847,+,PVP01_1302700
PvP01_13_v1,128220,129890,1671,-,PVP01_1302800
PvP01_13_v1,130663,131570,908,+,PVP01_1302900
PvP01_13_v1,133213,134935,1723,-,PVP01_1303000
PvP01_13_v1,139095,140725,1631,+,PVP01_1303100
PvP01_13_v1,142700,144121,1422,+,PVP01_1303200
PvP01_13_v1,144397,146952,2556,-,PVP01_1303300
PvP01_13_v1,147921,149603,1683,+,PVP01_1303400
PvP01_13_v1,150528,151013,486,-,PVP01_1303500
PvP01_13_v1,153829,156796,2968,-,PVP01_1303600
PvP01_13_v1,157265,158119,855,-,PVP01_1303700
PvP01_13_v1,159137,160297,1161,+,PVP01_1303800
PvP01_13_v1,161129,162050,922,+,PVP01_1303900
PvP01_13_v1,163491,164635,1145,+,PVP01_1304000
PvP01_13_v1,166536,169378,2843,+,PVP01_1304100
PvP01_13_v1,169794,171991,2198,-,PVP01_1304200
PvP01_13_v1,173591,174496,906,-,PVP01_1304300
PvP01_13_v1,179105,180073,969,+,PVP01_1304400
PvP01_13_v1,181447,184239,2793,-,PVP01_1304500
PvP01_13_v1,192664,197937,5274,+,PVP01_1304600
PvP01_13_v1,200453,202626,2174,-,PVP01_1304700
PvP01_13_v1,204992,205981,990,+,PVP01_1304800
PvP01_13_v1,209316,218652,9337,+,PVP01_1304900
PvP01_13_v1,219730,223311,3582,-,PVP01_1305000
PvP01_13_v1,225696,226601,906,-,PVP01_1305100
PvP01_13_v1,228109,230771,2663,-,PVP01_1305200
PvP01_13_v1,232000,235438,3439,-,PVP01_1305300
PvP01_13_v1,237444,245183,7740,-,PVP01_1305400
PvP01_13_v1,247257,248384,1128,+,PVP01_1305500
PvP01_13_v1,248884,250608,1725,+,PVP01_1305600
PvP01_13_v1,251704,256005,4302,-,PVP01_1305700
PvP01_13_v1,258133,259662,1530,-,PVP01_1305800
PvP01_13_v1,266397,268493,2097,+,PVP01_1305900
PvP01_13_v1,269323,272374,3052,+,PVP01_1306000
PvP01_13_v1,273535,281544,8010,-,PVP01_1306100
PvP01_13_v1,284302,287115,2814,-,PVP01_1306200
PvP01_13_v1,289909,294366,4458,-,PVP01_1306300
PvP01_13_v1,298000,299502,1503,-,PVP01_1306400
PvP01_13_v1,301120,302328,1209,+,PVP01_1306500
PvP01_13_v1,303697,304720,1024,+,PVP01_1306600
PvP01_13_v1,305197,306930,1734,-,PVP01_1306700
PvP01_13_v1,307644,309990,2347,-,PVP01_1306800
PvP01_13_v1,310786,313542,2757,-,PVP01_1306900
PvP01_13_v1,314114,315484,1371,-,PVP01_1307000
PvP01_13_v1,316080,316941,862,+,PVP01_1307100
PvP01_13_v1,317876,331201,13326,+,PVP01_1307200
PvP01_13_v1,332331,342481,10151,+,PVP01_1307300
PvP01_13_v1,343734,344433,700,+,PVP01_1307400
PvP01_13_v1,346682,351301,4620,+,PVP01_1307500
PvP01_13_v1,351727,356034,4308,-,PVP01_1307600
PvP01_13_v1,356895,357122,228,+,PVP01_1307700
PvP01_13_v1,357888,359436,1549,+,PVP01_1307800
PvP01_13_v1,360236,363055,2820,-,PVP01_1307900
PvP01_13_v1,371894,376309,4416,+,PVP01_1308000
PvP01_13_v1,378372,379016,645,-,PVP01_1308100
PvP01_13_v1,380823,383516,2694,-,PVP01_1308200
PvP01_13_v1,385227,386003,777,+,PVP01_1308300
PvP01_13_v1,386971,391671,4701,-,PVP01_1308400
PvP01_13_v1,396209,398293,2085,+,PVP01_1308500
PvP01_13_v1,400361,403792,3432,+,PVP01_1308600
PvP01_13_v1,404590,405939,1350,+,PVP01_1308700
PvP01_13_v1,407022,408824,1803,+,PVP01_1308800
PvP01_13_v1,408862,409431,570,-,PVP01_1308900
PvP01_13_v1,410323,413079,2757,-,PVP01_1309000
PvP01_13_v1,415747,416934,1188,+,PVP01_1309100
PvP01_13_v1,418705,431100,12396,+,PVP01_1309200
PvP01_13_v1,432078,433019,942,-,PVP01_1309300
PvP01_13_v1,436513,439530,3018,-,PVP01_1309400
PvP01_13_v1,443644,444255,612,+,PVP01_1309500
PvP01_13_v1,444858,446219,1362,-,PVP01_1309600
PvP01_13_v1,448029,451309,3281,-,PVP01_1309700
PvP01_13_v1,452152,453525,1374,+,PVP01_1309800
PvP01_13_v1,454192,458415,4224,-,PVP01_1309900
PvP01_13_v1,460504,462337,1834,-,PVP01_1310000
PvP01_13_v1,465343,467924,2582,+,PVP01_1310100
PvP01_13_v1,469481,474911,5431,+,PVP01_1310200
PvP01_13_v1,475592,476299,708,+,PVP01_1310300
PvP01_13_v1,476761,481392,4632,-,PVP01_1310400
PvP01_13_v1,482705,487343,4639,-,PVP01_1310500
PvP01_13_v1,490903,492520,1618,+,PVP01_1310600
PvP01_13_v1,494542,495783,1242,-,PVP01_1310700
PvP01_13_v1,497996,506661,8666,+,PVP01_1310800
PvP01_13_v1,508554,511294,2741,+,PVP01_1310900
PvP01_13_v1,513368,514321,954,+,PVP01_1311000
PvP01_13_v1,516370,520395,4026,-,PVP01_1311100
PvP01_13_v1,522988,523990,1003,-,PVP01_1311200
PvP01_13_v1,525065,526678,1614,+,PVP01_1311300
PvP01_13_v1,527192,528418,1227,-,PVP01_1311400
PvP01_13_v1,531075,533123,2049,+,PVP01_1311500
PvP01_13_v1,535292,537122,1831,-,PVP01_1311600
PvP01_13_v1,540502,541059,558,+,PVP01_1311700
PvP01_13_v1,542779,545763,2985,+,PVP01_1311800
PvP01_13_v1,546209,548047,1839,-,PVP01_1311900
PvP01_13_v1,549494,550291,798,-,PVP01_1312000
PvP01_13_v1,552061,554112,2052,-,PVP01_1312100
PvP01_13_v1,556558,557880,1323,+,PVP01_1312200
PvP01_13_v1,562755,565391,2637,+,PVP01_1312300
PvP01_13_v1,566152,567044,893,-,PVP01_1312400
PvP01_13_v1,569522,571680,2159,-,PVP01_1312500
PvP01_13_v1,574013,574762,750,+,PVP01_1312600
PvP01_13_v1,575541,576290,750,+,PVP01_1312700
PvP01_13_v1,576452,579193,2742,+,PVP01_1312800
PvP01_13_v1,580904,584724,3821,+,PVP01_1312900
PvP01_13_v1,585179,586432,1254,-,PVP01_1313000
PvP01_13_v1,587017,590007,2991,-,PVP01_1313100
PvP01_13_v1,591559,594285,2727,-,PVP01_1313200
PvP01_13_v1,599442,607394,7953,+,PVP01_1313300
PvP01_13_v1,607400,612622,5223,-,PVP01_1313400
PvP01_13_v1,614429,616216,1788,-,PVP01_1313500
PvP01_13_v1,618884,619816,933,+,PVP01_1313600
PvP01_13_v1,620234,621733,1500,-,PVP01_1313700
PvP01_13_v1,625446,630039,4594,+,PVP01_1313800
PvP01_13_v1,633647,638890,5244,+,PVP01_1313900
PvP01_13_v1,639300,640046,747,-,PVP01_1314000
PvP01_13_v1,642211,642786,576,+,PVP01_1314100
PvP01_13_v1,645712,654882,9171,+,PVP01_1314200
PvP01_13_v1,655726,657500,1775,-,PVP01_1314300
PvP01_13_v1,659796,660830,1035,+,PVP01_1314400
PvP01_13_v1,661087,662433,1347,-,PVP01_1314500
PvP01_13_v1,663793,665367,1575,-,PVP01_1314600
PvP01_13_v1,666222,666986,765,-,PVP01_1314700
PvP01_13_v1,669418,669906,489,+,PVP01_1314800
PvP01_13_v1,671447,673114,1668,-,PVP01_1314900
PvP01_13_v1,675197,696982,21786,+,PVP01_1315000
PvP01_13_v1,698717,700025,1309,+,PVP01_1315100
PvP01_13_v1,700803,702482,1680,-,PVP01_1315200
PvP01_13_v1,705695,706693,999,+,PVP01_1315300
PvP01_13_v1,707560,708801,1242,-,PVP01_1315400
PvP01_13_v1,709520,711155,1636,+,PVP01_1315500
PvP01_13_v1,711518,717886,6369,-,PVP01_1315600
PvP01_13_v1,719794,726555,6762,+,PVP01_1315700
PvP01_13_v1,727721,733527,5807,+,PVP01_1315800
PvP01_13_v1,733729,734336,608,-,PVP01_1315900
PvP01_13_v1,738860,743976,5117,+,PVP01_1316000
PvP01_13_v1,748889,765715,16827,+,PVP01_1316100
PvP01_13_v1,766781,768818,2038,-,PVP01_1316200
PvP01_13_v1,771914,775288,3375,+,PVP01_1316300
PvP01_13_v1,775720,779591,3872,-,PVP01_1316400
PvP01_13_v1,780274,780582,309,+,PVP01_1316500
PvP01_13_v1,781685,782661,977,+,PVP01_1316600
PvP01_13_v1,783843,785762,1920,+,PVP01_1316700
PvP01_13_v1,787748,789023,1276,+,PVP01_1316800
PvP01_13_v1,790552,794208,3657,+,PVP01_1316900
PvP01_13_v1,794422,796094,1673,-,PVP01_1317000
PvP01_13_v1,797108,804066,6959,+,PVP01_1317100
PvP01_13_v1,805666,810872,5207,+,PVP01_1317200
PvP01_13_v1,811477,816456,4980,-,PVP01_1317300
PvP01_13_v1,817345,819097,1753,-,PVP01_1317400
PvP01_13_v1,820799,822154,1356,+,PVP01_1317500
PvP01_13_v1,822999,826655,3657,-,PVP01_1317600
PvP01_13_v1,828614,829540,927,-,PVP01_1317700
PvP01_13_v1,830264,831652,1389,-,PVP01_1317800
PvP01_13_v1,833649,835805,2157,+,PVP01_1317900
PvP01_13_v1,838243,841420,3178,+,PVP01_1318000
PvP01_13_v1,841539,844043,2505,-,PVP01_1318100
PvP01_13_v1,846119,848794,2676,+,PVP01_1318200
PvP01_13_v1,850199,851251,1053,-,PVP01_1318300
PvP01_13_v1,854319,855309,991,+,PVP01_1318400
PvP01_13_v1,856593,857111,519,+,PVP01_1318500
PvP01_13_v1,857651,858457,807,-,PVP01_1318600
PvP01_13_v1,859650,861587,1938,-,PVP01_1318700
PvP01_13_v1,862258,864633,2376,-,PVP01_1318800
PvP01_13_v1,865446,866621,1176,-,PVP01_1318900
PvP01_13_v1,867209,869095,1887,-,PVP01_1319000
PvP01_13_v1,870135,876914,6780,+,PVP01_1319100
PvP01_13_v1,877201,880554,3354,-,PVP01_1319200
PvP01_13_v1,881817,883700,1884,-,PVP01_1319300
PvP01_13_v1,885864,887410,1547,+,PVP01_1319400
PvP01_13_v1,887926,891720,3795,-,PVP01_1319500
PvP01_13_v1,892870,897144,4275,-,PVP01_1319600
PvP01_13_v1,898876,899982,1107,+,PVP01_1319700
PvP01_13_v1,900208,900837,630,-,PVP01_1319800
PvP01_13_v1,901909,903981,2073,-,PVP01_1319900
PvP01_13_v1,904395,911369,6975,-,PVP01_1320000
PvP01_13_v1,912676,916179,3504,+,PVP01_1320100
